machine_id,file
48,1057977754.dcm
48,1647122931.dcm
48,1883297363.dcm
29,698279463.dcm
29,1008125374.dcm
29,519343164.dcm
29,2083409883.dcm
48,860231961.dcm
48,2022606354.dcm
48,327619354.dcm
48,451930968.dcm
48,1115973245.dcm
49,101376851.dcm
49,1978157918.dcm
49,148597603.dcm
49,1611837995.dcm
49,465285673.dcm
49,1080572775.dcm
49,756751679.dcm
49,971287547.dcm
29,231940755.dcm
29,1107731245.dcm
29,1141828938.dcm
29,2138368348.dcm
49,518009807.dcm
49,1770994656.dcm
49,2051272841.dcm
49,2128026498.dcm
49,54042579.dcm
49,327342669.dcm
49,1415178698.dcm
49,1674234383.dcm
48,1619822516.dcm
48,1861144573.dcm
48,109752360.dcm
48,158578018.dcm
29,1063508803.dcm
29,1512776726.dcm
29,2014921616.dcm
29,2136760313.dcm
21,958717553.dcm
21,2106514424.dcm
21,536224405.dcm
21,1345892802.dcm
29,117774784.dcm
29,1019779487.dcm
29,94279331.dcm
29,1477695174.dcm
49,578429039.dcm
49,864460834.dcm
49,2065682925.dcm
49,220684820.dcm
49,766028876.dcm
49,1030542061.dcm
48,692524915.dcm
48,1063868476.dcm
48,971623295.dcm
48,1169832912.dcm
21,265764266.dcm
21,2118941783.dcm
21,1258119098.dcm
21,1837470234.dcm
170,1023829054.dcm
170,1231007853.dcm
170,1303497232.dcm
170,1571445534.dcm
49,1407646878.dcm
49,1680862182.dcm
49,252493965.dcm
49,1344266027.dcm
29,1243708221.dcm
29,1819158259.dcm
29,937969776.dcm
29,1535979814.dcm
49,597771506.dcm
49,1219093079.dcm
49,1301127343.dcm
49,1391694656.dcm
49,1779569878.dcm
49,2015757392.dcm
49,262944878.dcm
49,1375251365.dcm
49,1862605458.dcm
49,176672465.dcm
49,243462620.dcm
49,1632245862.dcm
29,524181186.dcm
29,1921691395.dcm
29,109895991.dcm
29,116486193.dcm
29,145416761.dcm
29,1574263527.dcm
29,835254044.dcm
29,1910630022.dcm
49,1185244951.dcm
49,1637357035.dcm
49,1348995716.dcm
49,1969692287.dcm
29,235335334.dcm
29,937718817.dcm
29,737625324.dcm
29,1294011643.dcm
49,1882764823.dcm
49,2139296168.dcm
49,13984309.dcm
49,1502605245.dcm
48,446245731.dcm
48,1248943588.dcm
48,1037538710.dcm
48,1839089677.dcm
21,1726562879.dcm
21,2071926579.dcm
21,463070125.dcm
21,503361456.dcm
49,223391501.dcm
49,320906700.dcm
49,390085683.dcm
49,1562697609.dcm
49,332534551.dcm
49,1970327379.dcm
93,365435745.dcm
93,642804651.dcm
93,2098499524.dcm
93,63471846.dcm
93,2050760270.dcm
49,444954895.dcm
49,548382046.dcm
49,107226873.dcm
49,454434140.dcm
49,10593781.dcm
49,1344179355.dcm
49,313248559.dcm
49,909007571.dcm
49,125663785.dcm
49,558831999.dcm
49,1385990502.dcm
49,647104804.dcm
49,1253815986.dcm
49,1737379817.dcm
21,737651678.dcm
21,1608546074.dcm
21,185407699.dcm
21,1609873402.dcm
49,1300530570.dcm
49,1337026531.dcm
49,796305172.dcm
49,1770556800.dcm
21,985749726.dcm
21,1442924650.dcm
21,1683366886.dcm
21,1882908234.dcm
21,2060535197.dcm
49,142956131.dcm
49,2079752072.dcm
49,1034781820.dcm
49,1447556282.dcm
93,74205341.dcm
93,162716462.dcm
93,918318565.dcm
93,462488713.dcm
93,568376096.dcm
93,884439615.dcm
49,113282446.dcm
49,1114682566.dcm
49,1311738455.dcm
49,1488125395.dcm
49,1701179843.dcm
49,2120330769.dcm
49,376242680.dcm
49,1044545235.dcm
49,1338884652.dcm
49,683301387.dcm
49,1938557185.dcm
49,1204482923.dcm
49,1899756297.dcm
49,455204256.dcm
49,858160878.dcm
49,179261526.dcm
49,2055429833.dcm
49,702352177.dcm
49,1431701657.dcm
49,1782861244.dcm
49,834409327.dcm
49,996278820.dcm
49,2031432611.dcm
49,253872340.dcm
49,926754393.dcm
48,372683610.dcm
48,1896045426.dcm
48,886255913.dcm
48,2082934349.dcm
21,1203651221.dcm
21,1208321054.dcm
21,1804497289.dcm
21,1105559466.dcm
21,1596998675.dcm
49,877773253.dcm
49,1073049948.dcm
49,1156867790.dcm
49,1721151785.dcm
48,610659709.dcm
48,1890026310.dcm
48,1085527870.dcm
48,1823325277.dcm
49,852049681.dcm
49,1436396421.dcm
49,396513659.dcm
49,607107054.dcm
29,1434950304.dcm
29,1826156175.dcm
29,663038414.dcm
29,1684258177.dcm
49,785658192.dcm
49,1676571547.dcm
49,1790456354.dcm
49,177754979.dcm
49,1703789822.dcm
29,948058868.dcm
29,1705275223.dcm
29,1012895057.dcm
29,1124915237.dcm
190,801982551.dcm
190,2033849614.dcm
190,354816390.dcm
190,1178808620.dcm
170,770935955.dcm
170,1110487053.dcm
170,1753565477.dcm
170,170659867.dcm
170,1469338489.dcm
29,280997418.dcm
29,2040707686.dcm
29,939197701.dcm
29,1965578212.dcm
29,168556633.dcm
29,868463870.dcm
29,1143038723.dcm
29,1301227817.dcm
21,114348131.dcm
21,777871938.dcm
21,271940695.dcm
21,310864877.dcm
48,679497008.dcm
48,1383703494.dcm
48,305778873.dcm
48,1007602657.dcm
49,622500947.dcm
49,970904871.dcm
49,2099359072.dcm
49,41321230.dcm
49,205026172.dcm
49,1144274527.dcm
29,500266912.dcm
29,734188415.dcm
29,701209729.dcm
29,1411851313.dcm
49,459878698.dcm
49,1769822637.dcm
49,1079334910.dcm
49,1915803121.dcm
29,477290994.dcm
29,1306188387.dcm
29,518692535.dcm
29,1699341559.dcm
49,592613119.dcm
49,756117837.dcm
49,807976929.dcm
49,963598236.dcm
49,577950260.dcm
49,844487705.dcm
49,1019636965.dcm
49,707541302.dcm
49,1185186309.dcm
49,768856052.dcm
49,1002077259.dcm
49,1234945612.dcm
49,166857870.dcm
49,1420700432.dcm
29,1311759636.dcm
29,1642742026.dcm
29,304396798.dcm
29,892334820.dcm
49,792525089.dcm
49,2039406817.dcm
49,1062355012.dcm
49,1952816084.dcm
216,1108106564.dcm
216,1397579358.dcm
216,1452269805.dcm
216,279463167.dcm
216,723413787.dcm
216,1397289568.dcm
49,156311728.dcm
49,1058259033.dcm
49,461108172.dcm
49,1543172473.dcm
49,68161251.dcm
49,744730557.dcm
49,908328459.dcm
49,2081480952.dcm
49,266977441.dcm
49,502741778.dcm
29,581392058.dcm
29,878484933.dcm
29,393055081.dcm
29,1157761866.dcm
21,531793626.dcm
21,1742729458.dcm
21,576777410.dcm
21,587493119.dcm
49,273269313.dcm
49,1673499516.dcm
49,2059991431.dcm
49,1733062262.dcm
49,2058433052.dcm
21,375415742.dcm
21,515065090.dcm
21,740654395.dcm
21,872852438.dcm
49,449769090.dcm
49,1684456324.dcm
49,1741511677.dcm
49,110571972.dcm
49,478166948.dcm
49,1861616078.dcm
49,41610366.dcm
49,1416339401.dcm
49,1191431997.dcm
49,1470448669.dcm
49,1638608645.dcm
170,64163305.dcm
170,137961824.dcm
170,380350032.dcm
170,1753303399.dcm
170,99792151.dcm
170,241926138.dcm
170,1552134322.dcm
29,1230753968.dcm
29,1949862161.dcm
29,399222572.dcm
29,1612140199.dcm
49,307771716.dcm
49,1691462054.dcm
49,626059719.dcm
49,1614276869.dcm
49,1939031267.dcm
48,776011358.dcm
48,1324896113.dcm
48,941209233.dcm
48,1024073522.dcm
48,945102669.dcm
48,1172598498.dcm
48,1263081072.dcm
48,1815418822.dcm
21,1102816858.dcm
21,2124614260.dcm
21,1103920461.dcm
21,1204133269.dcm
48,464827949.dcm
48,1078678342.dcm
48,1286310016.dcm
48,1367190130.dcm
49,1069030033.dcm
49,1812305728.dcm
49,723300969.dcm
49,1560973296.dcm
29,1398412219.dcm
29,1456189463.dcm
29,901331523.dcm
29,2052967421.dcm
49,555166884.dcm
49,1011506920.dcm
49,1290349619.dcm
49,1740457075.dcm
49,1743516607.dcm
49,2074298627.dcm
49,1159492822.dcm
49,1904112044.dcm
49,2099837127.dcm
49,762498700.dcm
49,1478071822.dcm
49,420555027.dcm
49,1882405646.dcm
49,119034726.dcm
49,1375504234.dcm
49,1720934565.dcm
49,271416894.dcm
49,550628390.dcm
49,841776897.dcm
49,1187394365.dcm
49,47515441.dcm
49,757337371.dcm
49,1232905516.dcm
49,1548313911.dcm
21,387917588.dcm
21,506777074.dcm
21,168736695.dcm
21,1456940089.dcm
29,273170289.dcm
29,1533425805.dcm
29,139225304.dcm
29,1425246696.dcm
49,1076502758.dcm
49,1840111737.dcm
49,310949052.dcm
49,934222597.dcm
29,188441973.dcm
29,881272652.dcm
29,1458291271.dcm
29,2146260819.dcm
48,1418460174.dcm
48,1764858773.dcm
48,1030064821.dcm
48,1642680228.dcm
21,580183469.dcm
21,2060034495.dcm
21,555880307.dcm
21,773440411.dcm
48,1256062126.dcm
48,1460195104.dcm
48,414628279.dcm
48,1292971928.dcm
49,1737669087.dcm
49,1782012720.dcm
49,2046091102.dcm
49,10078151.dcm
49,456815068.dcm
49,1772616520.dcm
29,296835095.dcm
29,380413220.dcm
29,111743010.dcm
29,1302170471.dcm
29,737869206.dcm
29,1769622838.dcm
29,545737665.dcm
29,750121109.dcm
49,559479724.dcm
49,734674259.dcm
49,1034010045.dcm
49,1194797162.dcm
49,1428626271.dcm
49,1918089221.dcm
49,774039624.dcm
49,1762561472.dcm
49,1784560712.dcm
49,1438944952.dcm
49,1501459958.dcm
49,1007401721.dcm
49,1017363921.dcm
29,1064534247.dcm
29,1745839118.dcm
29,303713767.dcm
29,2025733385.dcm
49,639571312.dcm
49,1106752862.dcm
49,2017027423.dcm
49,745482262.dcm
49,794549382.dcm
49,2020138104.dcm
49,457443056.dcm
49,1767654639.dcm
49,261140418.dcm
49,415477495.dcm
49,1211213412.dcm
21,330835678.dcm
21,421465885.dcm
21,1267005278.dcm
21,1494382980.dcm
93,568556550.dcm
93,1546821623.dcm
93,554413986.dcm
93,933931804.dcm
29,1555852984.dcm
29,1754317069.dcm
29,1907020197.dcm
29,324409949.dcm
29,766532025.dcm
21,363565620.dcm
21,1201873522.dcm
21,1547700446.dcm
21,1725633925.dcm
21,273688221.dcm
21,1557115171.dcm
21,1168151133.dcm
21,1890603985.dcm
48,330024400.dcm
48,1190180041.dcm
48,546342563.dcm
48,1221450809.dcm
48,1227012058.dcm
29,1617719061.dcm
29,2029499174.dcm
29,232249132.dcm
29,2081974257.dcm
21,1551688257.dcm
21,1685464237.dcm
21,549990132.dcm
21,927086482.dcm
48,6102499.dcm
48,908236001.dcm
48,387805548.dcm
48,2024031437.dcm
21,1629940638.dcm
21,1974755584.dcm
21,366323134.dcm
21,1129854754.dcm
21,426479901.dcm
21,1078137508.dcm
21,1036244742.dcm
21,1216233309.dcm
49,468234101.dcm
49,2042597905.dcm
49,1840261688.dcm
49,1972687956.dcm
21,1632529538.dcm
21,1751491562.dcm
21,1030609133.dcm
21,1966978598.dcm
48,517551802.dcm
48,834068242.dcm
48,1480851596.dcm
48,2057336093.dcm
49,1129509810.dcm
49,1732220752.dcm
49,776998051.dcm
49,2123005479.dcm
48,323676833.dcm
48,735348885.dcm
48,354157157.dcm
48,1589022275.dcm
210,89638006.dcm
210,456923644.dcm
210,1828186682.dcm
210,2141848177.dcm
48,431354794.dcm
48,1408161056.dcm
48,1529029706.dcm
48,1726179224.dcm
48,1973080374.dcm
21,160868440.dcm
21,1954951840.dcm
21,1537930050.dcm
21,2140678343.dcm
29,259758750.dcm
29,1750320690.dcm
29,1254102652.dcm
29,1502110033.dcm
48,242715512.dcm
48,1808424516.dcm
48,3301282.dcm
48,395923657.dcm
49,374298242.dcm
49,1550418007.dcm
49,2097061671.dcm
49,337532637.dcm
49,1233824159.dcm
49,1883673295.dcm
29,1156504489.dcm
29,1415408900.dcm
29,551888456.dcm
29,1242341888.dcm
29,1508290555.dcm
49,615051458.dcm
49,1002679701.dcm
49,67230777.dcm
49,156987043.dcm
210,152928849.dcm
210,1690238014.dcm
210,343889714.dcm
210,779449047.dcm
210,959162548.dcm
29,225826345.dcm
29,537111273.dcm
29,1125549338.dcm
29,2142737280.dcm
48,166331111.dcm
48,404122403.dcm
48,349871888.dcm
48,841983657.dcm
48,1342236051.dcm
48,1619364877.dcm
48,297463648.dcm
48,1186704559.dcm
21,777531605.dcm
21,1784423475.dcm
21,472411956.dcm
21,1483872146.dcm
48,563766200.dcm
48,1320236498.dcm
48,1278738695.dcm
48,1450335747.dcm
49,1050262497.dcm
49,1464744279.dcm
49,1033150434.dcm
49,1749823230.dcm
49,1477394579.dcm
49,1842578230.dcm
49,391500809.dcm
49,1469752184.dcm
170,727750731.dcm
170,738094506.dcm
170,1277584412.dcm
170,502254329.dcm
170,607289708.dcm
170,614719084.dcm
49,1006372051.dcm
49,1099340607.dcm
49,2087446976.dcm
49,301039735.dcm
49,1511753771.dcm
93,845644976.dcm
93,1075061563.dcm
93,1670567147.dcm
93,193239486.dcm
93,909894915.dcm
93,1003865662.dcm
49,213257752.dcm
49,1259804343.dcm
49,1360205675.dcm
49,1946856519.dcm
49,1458191564.dcm
49,1626640097.dcm
49,1873927169.dcm
48,1252932812.dcm
48,1789995418.dcm
48,414564878.dcm
48,904997143.dcm
49,235205659.dcm
49,992291508.dcm
49,1908054619.dcm
49,1958666116.dcm
49,4419843.dcm
49,1166852260.dcm
49,2071944688.dcm
49,2103956468.dcm
29,1896392868.dcm
29,2118494788.dcm
29,153067931.dcm
29,678112990.dcm
21,1245062844.dcm
21,1649657122.dcm
21,272242247.dcm
21,1889768018.dcm
49,346781926.dcm
49,1622772517.dcm
49,1843953157.dcm
49,219956459.dcm
49,1477345153.dcm
49,1635513235.dcm
216,130183441.dcm
216,1893666394.dcm
216,1276051062.dcm
216,1341280378.dcm
29,8332581.dcm
29,357438135.dcm
29,298914064.dcm
29,1294591566.dcm
49,928783116.dcm
49,2010978594.dcm
49,878504664.dcm
49,1338848901.dcm
48,50907572.dcm
48,2021909313.dcm
48,1109164650.dcm
48,1717279157.dcm
49,1006821991.dcm
49,1787834927.dcm
49,1165372797.dcm
49,1792784474.dcm
49,2134134659.dcm
49,1203123196.dcm
49,1652537920.dcm
49,1827516400.dcm
49,1013691803.dcm
49,1860548571.dcm
21,8434419.dcm
21,9808556.dcm
21,700303309.dcm
21,718758455.dcm
170,332301051.dcm
170,576374840.dcm
170,1465495964.dcm
170,1671936115.dcm
170,1800679483.dcm
49,816596492.dcm
49,1326840032.dcm
49,529808972.dcm
49,1544557550.dcm
49,1969589039.dcm
49,1485562110.dcm
49,1724299402.dcm
49,907296039.dcm
49,1157376930.dcm
210,418708021.dcm
210,612410595.dcm
210,938621742.dcm
210,1491261943.dcm
210,1962254134.dcm
21,550241228.dcm
21,2096159239.dcm
21,861260215.dcm
21,917995850.dcm
48,164153679.dcm
48,1553604536.dcm
48,643469633.dcm
48,1394862273.dcm
49,104434728.dcm
49,548496879.dcm
49,1325811696.dcm
49,1746821136.dcm
49,717695274.dcm
49,751337728.dcm
49,780117187.dcm
49,889023654.dcm
49,1911606224.dcm
49,91797551.dcm
49,100147863.dcm
49,452488242.dcm
49,1873897385.dcm
49,2023777159.dcm
48,68710060.dcm
48,1158988448.dcm
48,1045395690.dcm
48,1335207973.dcm
21,473043625.dcm
21,1302871879.dcm
21,273696199.dcm
21,921937972.dcm
21,1249886152.dcm
21,1524038180.dcm
21,1000415234.dcm
21,1175317343.dcm
48,1495668425.dcm
48,1582443953.dcm
48,1099014277.dcm
48,1664347128.dcm
49,103739931.dcm
49,871293843.dcm
49,281368226.dcm
49,1887827168.dcm
49,418604111.dcm
49,553609811.dcm
49,1069897945.dcm
49,1270570049.dcm
49,950178213.dcm
49,1948566877.dcm
29,915291779.dcm
29,2096831641.dcm
29,527041517.dcm
29,1051339719.dcm
29,1055164072.dcm
48,476980839.dcm
48,1030741848.dcm
48,2037294052.dcm
48,41811912.dcm
48,1408691709.dcm
48,1283997386.dcm
48,1762158205.dcm
48,1555302947.dcm
48,1975357685.dcm
49,204931263.dcm
49,381202345.dcm
49,308449365.dcm
49,545281852.dcm
49,10719291.dcm
49,534785176.dcm
49,1513047386.dcm
49,1901256691.dcm
48,255749027.dcm
48,1958132849.dcm
48,697473467.dcm
48,1861824205.dcm
49,664176830.dcm
49,1915707246.dcm
49,495594138.dcm
49,1169710911.dcm
49,1893867421.dcm
29,113005529.dcm
29,714547916.dcm
29,1738669766.dcm
29,486523011.dcm
29,679450379.dcm
29,2106342548.dcm
49,763370228.dcm
49,1433775262.dcm
49,740439778.dcm
49,1429876928.dcm
29,746799993.dcm
29,1825344557.dcm
29,360125147.dcm
29,484935123.dcm
48,1089156446.dcm
48,2071610129.dcm
48,2127261538.dcm
48,1496059173.dcm
48,2038964246.dcm
49,131920885.dcm
49,1164742553.dcm
49,101055775.dcm
49,1277402622.dcm
49,1881062342.dcm
49,608269434.dcm
49,1530485056.dcm
49,1389356783.dcm
49,1720593351.dcm
48,1127855363.dcm
48,2025746473.dcm
48,854100304.dcm
48,1881897029.dcm
48,63426528.dcm
48,578901064.dcm
48,1109165534.dcm
48,1576131453.dcm
49,1210707608.dcm
49,1349552238.dcm
49,1816932823.dcm
49,1964438453.dcm
49,1995339680.dcm
49,2026358482.dcm
49,746439348.dcm
49,1147731478.dcm
49,226267405.dcm
49,699063243.dcm
49,759678880.dcm
49,1898994826.dcm
49,1095560565.dcm
49,1893390425.dcm
49,315986279.dcm
49,1648277897.dcm
48,50240343.dcm
48,680543161.dcm
48,772836729.dcm
48,900992546.dcm
49,135399449.dcm
49,824472566.dcm
49,1464468179.dcm
49,1540429350.dcm
49,2093041843.dcm
48,688112180.dcm
48,1850009427.dcm
48,444489482.dcm
48,1295506879.dcm
49,43382331.dcm
49,708512491.dcm
49,787188483.dcm
49,2071252218.dcm
49,1096974519.dcm
49,1658697450.dcm
49,1462076655.dcm
49,1842700865.dcm
48,1364469018.dcm
48,1928819117.dcm
48,187912018.dcm
48,1513837748.dcm
29,351480064.dcm
29,1580154894.dcm
29,1006411650.dcm
29,1023204492.dcm
49,49478815.dcm
49,1024872256.dcm
49,1478799643.dcm
49,2013769043.dcm
49,503677846.dcm
49,854105433.dcm
49,962825503.dcm
49,2078823945.dcm
29,327676083.dcm
29,860168715.dcm
29,423666052.dcm
29,2063250554.dcm
216,123623276.dcm
216,497295844.dcm
216,426347100.dcm
216,1951769885.dcm
21,1154550284.dcm
21,1430381547.dcm
21,1111177365.dcm
21,1458484628.dcm
49,1240590984.dcm
49,2066553162.dcm
49,89050264.dcm
49,296251594.dcm
21,428230425.dcm
21,1062260157.dcm
21,1644247511.dcm
21,1702213333.dcm
29,918651038.dcm
29,1052868394.dcm
29,1473873434.dcm
29,1919917687.dcm
29,281872219.dcm
29,766828191.dcm
29,97704560.dcm
29,1792311881.dcm
29,230338486.dcm
29,2119278452.dcm
29,897729944.dcm
29,1153991581.dcm
49,982883275.dcm
49,1420153030.dcm
49,561386629.dcm
49,771724637.dcm
49,1406872473.dcm
49,335847400.dcm
49,1461202655.dcm
49,1643562919.dcm
49,118544819.dcm
49,810451955.dcm
49,873736292.dcm
29,2079609011.dcm
29,2116283458.dcm
29,817497824.dcm
29,1201709287.dcm
49,1054140927.dcm
49,1194653547.dcm
49,1089100684.dcm
49,1530650190.dcm
21,827023780.dcm
21,1685406885.dcm
21,546883187.dcm
21,686555203.dcm
49,461025703.dcm
49,1117610041.dcm
49,476732863.dcm
49,1195157957.dcm
49,70410190.dcm
49,1970088741.dcm
49,1967856180.dcm
49,2095919082.dcm
29,990439002.dcm
29,2099211073.dcm
29,516449511.dcm
29,533878252.dcm
93,244283861.dcm
93,1758740899.dcm
93,311241010.dcm
93,761526975.dcm
48,99717643.dcm
48,1479820841.dcm
48,1030830054.dcm
48,1301774225.dcm
216,678575997.dcm
216,911115543.dcm
216,385136989.dcm
216,898160596.dcm
216,957749286.dcm
216,1147196607.dcm
216,294071088.dcm
216,725524151.dcm
49,1968301454.dcm
49,1987140633.dcm
49,1250098536.dcm
49,1395839147.dcm
48,664782129.dcm
48,1955720679.dcm
48,462547127.dcm
48,1873366708.dcm
49,141769118.dcm
49,446788404.dcm
49,576690670.dcm
49,641711653.dcm
49,542618160.dcm
49,928524169.dcm
49,852789656.dcm
49,2095554178.dcm
29,874332046.dcm
29,2025377068.dcm
29,901759939.dcm
29,1163755527.dcm
21,1520117112.dcm
21,1716131115.dcm
21,704994018.dcm
21,1627813474.dcm
48,957596867.dcm
48,1571833054.dcm
48,451323964.dcm
48,1300553092.dcm
49,569946983.dcm
49,1221986232.dcm
49,339317236.dcm
49,1709080611.dcm
49,55086062.dcm
49,617324632.dcm
49,1225478313.dcm
49,1717036504.dcm
29,597525167.dcm
29,1170446509.dcm
29,1521732339.dcm
29,1837135568.dcm
48,1389331781.dcm
48,1506217467.dcm
48,2114793964.dcm
48,1150641110.dcm
48,1282310191.dcm
48,1933740229.dcm
49,299982441.dcm
49,1037476776.dcm
49,1293679574.dcm
49,91326312.dcm
49,513379364.dcm
49,2023955360.dcm
21,1212549258.dcm
21,1979373457.dcm
21,264420083.dcm
21,916573113.dcm
49,1446339465.dcm
49,1563019139.dcm
49,480521895.dcm
49,1391106974.dcm
49,1146376908.dcm
49,1475934502.dcm
49,1000485729.dcm
49,1955065399.dcm
49,342019226.dcm
49,513474745.dcm
49,1066955808.dcm
49,638845995.dcm
49,1423010594.dcm
49,2038979679.dcm
29,150781489.dcm
29,898063600.dcm
29,1329687627.dcm
29,1458259706.dcm
48,511569164.dcm
48,2040128441.dcm
48,741756018.dcm
48,1191661425.dcm
49,306501826.dcm
49,865056445.dcm
49,63750504.dcm
49,785986826.dcm
48,41930160.dcm
48,1521661976.dcm
48,843666588.dcm
48,1955054701.dcm
29,189940608.dcm
29,446449163.dcm
29,545949359.dcm
29,1952263018.dcm
48,212923136.dcm
48,220808925.dcm
48,67989385.dcm
48,537889103.dcm
49,745602459.dcm
49,1940270042.dcm
49,727655405.dcm
49,1271169576.dcm
49,1463857336.dcm
49,1926360905.dcm
49,1088440946.dcm
49,1655816148.dcm
49,553713668.dcm
49,1838086301.dcm
49,882602822.dcm
49,1789625167.dcm
93,220672559.dcm
93,580283997.dcm
93,192133723.dcm
93,845485534.dcm
49,156314554.dcm
49,1029123496.dcm
49,1769676821.dcm
49,598311773.dcm
49,1138085394.dcm
29,1141717206.dcm
29,1228058432.dcm
29,1211460513.dcm
29,1778139864.dcm
48,632853245.dcm
48,1064804033.dcm
48,1569451366.dcm
48,1681620176.dcm
48,1723965481.dcm
49,489108448.dcm
49,1582253382.dcm
49,17379124.dcm
49,165408604.dcm
29,190285377.dcm
29,2029127218.dcm
29,78856890.dcm
29,804587239.dcm
48,1710710230.dcm
48,2066630779.dcm
48,757113999.dcm
48,2044322663.dcm
48,862397548.dcm
48,1742389010.dcm
48,476642884.dcm
48,1201838009.dcm
29,208016324.dcm
29,599172124.dcm
29,420940730.dcm
29,786323239.dcm
29,963892918.dcm
29,1597385155.dcm
29,1128441675.dcm
29,1278357052.dcm
49,706282234.dcm
49,1104779238.dcm
49,574461995.dcm
49,836631202.dcm
48,1305667484.dcm
48,1850461763.dcm
48,97564423.dcm
48,702411895.dcm
49,188647636.dcm
49,1935916379.dcm
49,840784409.dcm
49,1280524447.dcm
49,198450494.dcm
49,1743350733.dcm
49,1791374882.dcm
49,98582153.dcm
49,1176033395.dcm
49,1323756613.dcm
49,1679726265.dcm
170,1659101366.dcm
170,1748802091.dcm
170,718200725.dcm
170,1384090386.dcm
170,1897902010.dcm
49,208024474.dcm
49,477106886.dcm
49,1519686055.dcm
49,285313482.dcm
49,677186927.dcm
49,1366158176.dcm
49,369070149.dcm
49,1921378782.dcm
49,1392858279.dcm
49,1689553124.dcm
216,543189035.dcm
216,1184034924.dcm
216,1353451463.dcm
216,1544424730.dcm
216,681891664.dcm
216,1029589573.dcm
216,1331300714.dcm
216,1567510927.dcm
29,324117482.dcm
29,1484809571.dcm
29,73231454.dcm
29,1594578760.dcm
21,843335307.dcm
21,2104649393.dcm
21,861165832.dcm
21,1712785896.dcm
49,122565434.dcm
49,1586351916.dcm
49,1799168451.dcm
49,1015854238.dcm
49,1707505709.dcm
29,257647980.dcm
29,482005083.dcm
29,97288145.dcm
29,1949683887.dcm
49,244179905.dcm
49,712189065.dcm
49,737814200.dcm
49,1733229779.dcm
49,216069112.dcm
49,440919193.dcm
49,977491195.dcm
29,801981805.dcm
29,1574511944.dcm
29,1570808369.dcm
29,2044136748.dcm
49,34162041.dcm
49,87796697.dcm
49,756090839.dcm
49,1628337250.dcm
49,2076832910.dcm
29,1127580304.dcm
29,2048605601.dcm
29,138909608.dcm
29,1201625991.dcm
48,382701440.dcm
48,1852393673.dcm
48,1115301773.dcm
48,1414080839.dcm
29,171532464.dcm
29,1555330787.dcm
29,674619711.dcm
29,1496769577.dcm
49,1199844533.dcm
49,1232429709.dcm
49,1354415481.dcm
49,1383930363.dcm
49,371298129.dcm
49,712594287.dcm
49,1182432939.dcm
49,1673804768.dcm
216,430852925.dcm
216,1882529035.dcm
216,1888327246.dcm
216,2044790470.dcm
49,1731813693.dcm
49,2054502722.dcm
49,88362075.dcm
49,807514588.dcm
49,178718209.dcm
49,1616060264.dcm
49,714369984.dcm
49,2020086454.dcm
29,759983245.dcm
29,1782431141.dcm
29,480861410.dcm
29,1764885993.dcm
21,675880573.dcm
21,747635042.dcm
21,1055563082.dcm
21,1188778980.dcm
21,1022668646.dcm
21,1865695872.dcm
21,88519339.dcm
21,837905419.dcm
29,1504571278.dcm
29,2092314384.dcm
29,281968524.dcm
29,1943670282.dcm
49,508077934.dcm
49,1114565395.dcm
49,396032588.dcm
49,1482848968.dcm
48,406210123.dcm
48,656099899.dcm
48,1522851749.dcm
48,1884333845.dcm
210,168319958.dcm
210,1859848729.dcm
210,55778133.dcm
210,499730593.dcm
49,669385462.dcm
